Row,Timestamp_ms,RawEEG,Delta,Theta,Alpha,Beta,Gamma,DominantBand
21885,180138,-37.8301,-50.3667,6.4396,5.6896,3.5363,-1.3997,Delta
21886,180140,-49.3711,-49.8578,5.1817,3.6437,-1.8777,-2.8373,Delta
21887,180144,-59.8018,-50.1933,3.2742,1.4242,-6.3340,-3.5472,Delta
21888,180148,-67.3770,-51.0525,1.1566,-0.5811,-9.0966,-3.4969,Delta
21889,180163,-71.8721,-52.1291,-0.8210,-2.1276,-10.0684,-2.9112,Delta
21890,180164,-73.0654,-53.1308,-2.3816,-3.0691,-9.3939,-1.9803,Delta
21891,180164,-73.2383,-53.9811,-3.5191,-3.5190,-7.9504,-1.1715,Delta
21892,180164,-72.6484,-54.6330,-4.2576,-3.5891,-6.2216,-0.5546,Delta
21893,180172,-71.8008,-55.0855,-4.6650,-3.4036,-4.5524,-0.1454,Delta
21894,180173,-70.4512,-55.3181,-4.7762,-3.0316,-2.9927,0.1591,Delta
21895,180175,-68.8555,-55.3336,-4.6442,-2.5434,-1.6140,0.3761,Delta
21896,180179,-67.5117,-55.1751,-4.3545,-2.0256,-0.5502,0.4691,Delta
21897,180188,-67.9199,-55.0034,-4.1008,-1.6479,-0.2061,0.2659,Delta
21898,180191,-68.5635,-54.8392,-3.8980,-1.3913,-0.2272,0.0518,Delta
21899,180191,-69.6934,-54.7216,-3.7777,-1.2577,-0.5051,-0.1582,Delta
21900,180195,-71.0498,-54.6641,-3.7401,-1.2230,-0.8979,-0.3268,Delta
21901,180199,-69.8838,-54.4555,-3.5509,-1.0565,-0.6085,-0.0794,Delta
21902,180213,-66.4688,-53.9289,-3.0613,-0.6442,0.4841,0.4637,Delta
21903,180213,-61.8232,-53.0181,-2.2518,-0.0055,2.0452,1.0394,Delta
21904,180213,-59.2129,-51.9299,-1.3900,0.5862,3.0246,1.1388,Delta
21905,180215,-62.6162,-51.1729,-1.0134,0.6603,2.0665,0.2892,Delta
21906,180222,-73.4785,-51.3200,-1.6367,-0.1591,-1.4395,-1.4612,Delta
21907,180223,-88.2324,-52.5928,-3.3243,-1.7871,-6.4234,-3.2976,Delta
21908,180226,-100.5850,-54.6770,-5.5730,-3.6514,-10.6331,-4.1816,Delta
21909,180230,-107.0615,-57.0075,-7.7042,-5.1241,-12.4439,-3.7882,Delta
21910,180238,-104.4629,-58.8180,-8.9429,-5.5929,-10.7442,-2.0587,Delta
21911,180241,-93.8730,-59.5110,-8.8189,-4.8117,-5.8926,0.4058,Delta
21912,180242,-78.6133,-58.8229,-7.2860,-2.9422,0.6807,2.7919,Delta
21913,180246,-63.2344,-56.8891,-4.7192,-0.4823,7.0258,4.3608,Delta
21914,180250,-53.7324,-54.3200,-1.9230,1.7754,10.8828,4.4384,Delta
21915,180270,-51.3125,-51.7608,0.3970,3.2625,11.4555,3.2606,Delta
21916,180270,-53.6563,-49.6008,1.9198,3.8443,9.5133,1.6206,Delta
21917,180270,-58.4668,-48.0013,2.6144,3.6559,6.2762,0.1262,Delta
21918,180270,-61.2266,-46.7386,2.8543,3.1623,3.5529,-0.5445,Delta
21919,180270,-60.9531,-45.5324,3.0085,2.7373,2.1819,-0.4282,Delta
21920,180274,-58.1719,-44.1743,3.3090,2.5664,2.1426,0.1254,Delta
21921,180282,-52.1582,-42.4188,3.9875,2.8072,3.4434,1.0097,Delta
21922,180283,-41.9414,-39.9678,5.2924,3.6119,6.1674,2.2288,Delta
21923,180285,-26.8105,-36.4971,7.4588,5.1029,10.3441,3.7671,Delta
21924,180289,-9.0664,-31.9049,10.4522,7.1468,15.1788,5.1919,Delta
21925,180295,8.2715,-26.3467,13.9774,9.4051,19.4975,6.0513,Delta
21926,180317,24.6953,-20.0042,17.7624,11.6216,22.8148,6.3957,Beta
21927,180317,44.2188,-12.7146,21.9406,13.9499,26.1584,6.9694,Beta
21928,180318,71.8047,-3.9296,27.0255,16.8603,31.2115,8.5058,Beta
21929,180318,109.6289,7.0168,33.5688,20.7813,38.9261,11.0957,Beta
21930,180318,157.0937,20.6701,41.9066,25.8833,49.1290,14.3082,Beta
21931,180318,206.3477,36.8771,51.5937,31.6136,59.3389,16.7656,Beta
21932,180329,243.1250,54.3378,61.0669,36.5093,64.8751,16.5170,Beta
21933,180329,252.0234,70.6343,67.8596,38.5291,60.5921,12.0316,Delta
21934,180330,221.0547,82.6281,69.1631,35.6335,42.7709,2.8490,Delta
21935,180332,150.0859,87.5028,62.9653,26.7873,11.8494,-9.5077,Delta
21936,180341,53.7461,83.9343,49.1328,12.7517,-26.3831,-21.6612,Delta
21937,180347,-43.2305,72.7578,29.7897,-3.8709,-62.3101,-29.6879,Delta
21938,180348,-118.0586,56.5825,8.5419,-19.6192,-86.7466,-31.1968,Beta
21939,180348,-156.4414,38.9131,-10.6812,-31.3156,-94.1409,-26.0512,Beta
21940,180352,-157.9375,22.9253,-24.9490,-37.1655,-84.6608,-16.4575,Beta
21941,180355,-131.1602,10.7604,-32.8911,-36.9984,-62.9009,-5.5047,Beta
21942,180374,-92.1016,3.0313,-34.9480,-32.2121,-36.3866,3.6102,Beta
21943,180374,-55.8867,-0.9484,-32.8278,-25.0348,-12.4578,8.8933,Theta
21944,180374,-35.7383,-2.8726,-28.9933,-17.9548,3.0937,9.4978,Theta
21945,180374,-33.5234,-4.4121,-25.4660,-12.6344,8.8189,6.6360,Theta
21946,180375,-47.8203,-6.9482,-23.6259,-9.9018,5.8856,1.8959,Theta
21947,180383,-71.4883,-11.1356,-23.8676,-9.5975,-2.2391,-2.8233,Theta
21948,180384,-98.4219,-17.0626,-25.9328,-11.0443,-12.0041,-6.3699,Theta
21949,180386,-121.5938,-24.2345,-29.0030,-13.2080,-20.0554,-7.9814,Theta
21950,180390,-135.2891,-31.7424,-31.9674,-14.9841,-23.9042,-7.4039,Theta
21951,180395,-137.3437,-38.5961,-33.8167,-15.5476,-22.6456,-5.0482,Delta
21952,180400,-131.1016,-44.1816,-34.1014,-14.7058,-17.5256,-2.0585,Delta
21953,180422,-124.1445,-48.5669,-33.1553,-12.9871,-11.5187,0.1049,Delta
21954,180422,-123.7305,-52.4046,-31.8627,-11.3126,-7.7344,0.4783,Delta
21955,180422,-134.0625,-56.6214,-31.2445,-10.5671,-8.1047,-1.0643,Delta
21956,180422,-151.7695,-61.7724,-31.7641,-10.9908,-11.8695,-3.4148,Delta
21957,180422,-168.0547,-67.6386,-33.0021,-12.0015,-15.9665,-4.8897,Delta
21958,180423,-174.1484,-73.3097,-33.8906,-12.5426,-16.9262,-4.2954,Delta
21959,180426,-168.9297,-77.8799,-33.5451,-11.9024,-13.6300,-1.9938,Delta
21960,180435,-155.9766,-80.8301,-31.6306,-9.9739,-7.1966,0.8704,Delta
21961,180435,-139.1094,-82.0081,-28.2474,-7.0438,0.5419,3.3856,Delta
21962,180437,-122.3750,-81.6087,-23.8379,-3.6441,7.6817,4.9599,Delta
21963,180441,-106.2813,-79.8494,-18.7918,-0.1608,13.4883,5.7502,Delta
21964,180451,-90.0703,-76.8648,-13.3456,3.2243,18.0787,6.1573,Delta
21965,180455,-71.4844,-72.5933,-7.4909,6.5777,22.2566,6.6928,Delta
21966,180456,-52.0703,-67.1071,-1.3593,9.8229,25.9523,7.1801,Delta
21967,180457,-34.0547,-60.6531,4.7578,12.7468,28.6127,7.2972,Delta
21968,180460,-18.7266,-53.5584,10.5344,15.1346,29.8351,6.9395,Delta
21969,180465,-8.5156,-46.3143,15.5272,16.6924,29.0209,5.9151,Delta
21970,180490,-2.4062,-39.2780,19.5052,17.3562,26.4974,4.5637,Delta
21971,180491,3.6641,-32.4391,22.6578,17.4396,23.6893,3.6187,Delta
21972,180491,13.6484,-25.4664,25.4748,17.4646,22.1941,3.6100,Theta
21973,180493,32.5625,-17.6559,28.7517,18.1390,23.7415,5.0002,Theta
21974,180493,61.0469,-8.3258,33.1278,19.9155,28.7142,7.4721,Theta
21975,180493,94.2578,2.7387,38.6503,22.6490,35.5050,9.9275,Theta
21976,180493,126.1563,15.2368,44.8236,25.7432,41.6923,11.3525,Theta
21977,180496,150.0000,28.3494,50.6959,28.2984,44.6992,10.9978,Theta
21978,180500,162.8281,41.1017,55.3123,29.5611,43.2416,8.9417,Theta
21979,180511,164.7656,52.6312,57.9932,29.1384,37.4883,5.7999,Theta
21980,180516,160.4531,62.5444,58.6578,27.2231,29.3049,2.6925,Delta
21981,180516,156.1094,70.9965,57.8068,24.4788,21.3344,0.6556,Delta
21982,180516,158.5312,78.6808,56.4146,21.8719,16.2992,0.4360,Delta
21983,180535,170.4531,86.4412,55.4476,20.1975,15.5075,1.9104,Delta
21984,180536,188.7031,94.7755,55.3499,19.6564,18.0181,4.0342,Delta
21985,180537,207.2500,103.6383,55.9266,19.8563,21.4518,5.5740,Delta
21986,180537,218.6250,112.3811,56.3881,19.9496,22.8506,5.4903,Delta
21987,180537,216.8437,119.9367,55.6408,18.9626,19.8378,3.3392,Delta
21988,180546,204.0781,125.5274,53.0746,16.5151,12.7300,0.0625,Delta
21989,180546,185.1250,128.8492,48.6716,12.8095,3.4605,-3.1312,Delta
21990,180547,168.5312,130.3275,43.1740,8.6838,-4.7201,-4.8839,Delta
21991,180551,159.3594,130.7567,37.5817,5.0587,-9.4505,-4.7654,Delta
21992,180562,161.0000,131.1254,32.9287,2.7359,-9.4451,-2.8777,Delta
21993,180567,172.8125,132.2664,29.9150,2.0973,-5.0452,0.0646,Delta
21994,180567,187.7969,134.3557,28.4417,2.7624,1.1810,2.6075,Delta
21995,180567,195.3125,136.6844,27.5071,3.6214,5.2441,3.1704,Delta
21996,180587,187.7656,138.0001,25.7127,3.4026,3.9888,1.1199,Delta
21997,180587,165.4844,137.2090,22.0588,1.4018,-2.9163,-2.7018,Delta
21998,180587,134.4062,133.8171,16.3349,-2.2746,-13.2588,-6.7213,Delta
21999,180587,103.5781,128.1206,9.1858,-6.7903,-23.3859,-9.3550,Delta
22000,180588,77.9844,120.7925,1.5380,-11.2120,-30.6974,-10.1280,Delta
22001,180590,59.4063,112.5823,-5.7592,-14.8362,-34.1663,-9.3554,Delta
22002,180593,46.4844,104.0514,-12.1941,-17.3726,-34.2988,-7.8096,Delta
22003,180598,37.9063,95.5964,-17.5112,-18.7942,-32.0680,-6.0652,Delta
22004,180602,33.6563,87.5709,-21.5402,-19.1361,-28.1395,-4.2861,Delta
22005,180613,32.6875,80.2060,-24.2644,-18.5495,-23.2548,-2.6566,Delta
22006,180617,35.0000,73.7077,-25.6930,-17.1691,-17.8057,-1.1553,Delta
22007,180617,38.0313,68.0514,-26.0720,-15.3104,-12.6884,-0.0915,Delta
22008,180617,41.9844,63.2303,-25.5845,-13.1726,-8.1245,0.6635,Delta
22009,180621,46.1719,59.1817,-24.4400,-10.9433,-4.3026,1.1411,Delta
22010,180644,50.8438,55.8689,-22.7840,-8.7220,-1.1244,1.4767,Delta
22011,180645,57.6719,53.3940,-20.5918,-6.4410,1.9750,1.9739,Delta
22012,180645,65.4375,51.7484,-17.9574,-4.1552,4.8838,2.4569,Delta
22013,180645,74.1406,50.9235,-14.9580,-1.8984,7.5872,2.9019,Delta
22014,180645,82.7500,50.8268,-11.7446,0.2309,9.8330,3.1745,Delta
22015,180645,90.0000,51.2719,-8.5407,2.0808,11.2554,3.1360,Delta
22016,180654,94.4219,51.9714,-5.6369,3.4582,11.4427,2.6663,Delta
22017,180654,95.2813,52.6084,-3.3071,4.2101,10.2169,1.7920,Delta
22018,180656,93.3906,52.9651,-1.6768,4.3335,7.9184,0.7698,Delta
22019,180660,90.5156,52.9903,-0.6782,3.9911,5.2810,-0.0617,Delta
22020,180664,87.3750,52.6970,-0.1892,3.3587,2.8027,-0.6131,Delta
22021,180670,86.7656,52.3248,0.1265,2.7720,1.3840,-0.5766,Delta
22022,180672,89.1328,52.1243,0.5602,2.4687,1.3236,-0.0426,Delta
22023,180691,93.2344,52.2188,1.2216,2.4859,2.2171,0.6301,Delta
22024,180692,95.5234,52.4300,1.8879,2.5593,2.8500,0.8414,Delta
22025,180692,92.0234,52.2747,2.0561,2.2189,1.7658,0.0988,Delta
22026,180692,80.7891,51.1625,1.1949,1.0464,-1.8441,-1.6204,Delta
22027,180692,62.4063,48.6136,-1.0248,-1.1314,-7.7766,-3.9023,Delta
22028,180704,40.1875,44.4690,-4.5446,-4.1202,-14.7693,-6.0246,Delta
22029,180704,18.6484,38.9557,-8.9164,-7.4173,-21.0297,-7.2959,Delta
22030,180704,4.5625,32.8292,-13.2182,-10.1805,-24.2140,-6.9534,Delta
22031,180707,0.0937,26.9424,-16.5811,-11.7521,-23.3195,-5.1271,Delta
22032,180715,3.9219,21.9518,-18.4851,-11.8855,-18.8818,-2.5325,Delta
22033,180720,11.9766,18.1129,-18.9124,-10.8076,-12.6460,-0.1174,Theta
22034,180720,18.9453,15.2214,-18.3248,-9.1209,-6.8867,1.2863,Theta
22035,180722,21.5938,12.8302,-17.3571,-7.4701,-3.2122,1.4407,Theta
22036,180726,21.4688,10.6643,-16.3575,-6.1295,-1.5077,0.9526,Theta
22037,180752,19.1016,8.5203,-15.5409,-5.2121,-1.3289,0.2158,Theta
22038,180752,17.7422,6.4801,-14.7887,-4.5180,-1.4501,-0.1676,Theta
22039,180752,17.8828,4.6574,-13.9700,-3.8768,-1.2631,-0.1527,Theta
22040,180752,17.7813,3.0117,-13.1359,-3.3158,-1.0555,-0.1119,Theta
22041,180752,14.4375,1.2627,-12.5791,-3.0786,-1.7306,-0.5324,Theta
22042,180752,8.8672,-0.7578,-12.4267,-3.2214,-3.2231,-1.1932,Theta
22043,180761,3.5781,-2.9962,-12.5544,-3.5687,-4.7339,-1.6266,Theta
22044,180761,1.6094,-5.1572,-12.6072,-3.7702,-5.1672,-1.4115,Theta
22045,180762,5.8906,-6.7382,-12.0734,-3.3932,-3.4959,-0.2946,Theta
22046,180774,14.8945,-7.4141,-10.7112,-2.3162,-0.0399,1.2423,Theta
22047,180777,28.5586,-6.8998,-8.3598,-0.5017,4.8330,2.9675,Theta
22048,180778,45.0938,-5.0869,-5.0673,1.9023,10.3271,4.5295,Beta
22049,180778,64.7227,-1.8617,-0.8664,4.7955,16.1355,5.9582,Beta
22050,180792,81.6641,2.4060,3.7132,7.6501,20.5688,6.4993,Beta
22051,180792,88.1875,6.7551,7.6156,9.5507,21.1509,5.2591,Beta
22052,180792,81.1367,10.0684,9.7978,9.7379,16.6711,2.2656,Beta
22053,180793,64.6367,11.6821,9.8614,8.1417,8.4676,-1.2986,Delta
22054,180803,47.0273,11.6819,8.2516,5.4413,-0.2687,-3.8836,Delta
22055,180803,35.3281,10.7170,5.9233,2.6420,-6.4613,-4.5967,Delta
22056,180805,30.7188,9.4661,3.6995,0.4543,-9.0374,-3.7726,Delta
22057,180808,30.1563,8.2894,1.9337,-0.9487,-8.9045,-2.4186,Beta
22058,180817,29.0918,7.1397,0.4959,-1.8461,-7.9564,-1.5143,Beta
22059,180817,23.5313,5.6500,-1.0547,-2.7387,-8.0396,-1.6204,Beta
22060,180820,15.0215,3.6177,-2.9135,-3.8144,-9.2641,-2.2651,Beta
22061,180824,6.3340,1.0873,-4.9859,-4.9669,-10.7802,-2.8002,Beta
22062,180828,0.9766,-1.6153,-6.9006,-5.8581,-11.3130,-2.6696,Beta
22063,180841,-1.3335,-4.2213,-8.4076,-6.3146,-10.6135,-2.0514,Beta
22064,180841,-0.6216,-6.4922,-9.3297,-6.2522,-8.7636,-1.1457,Theta
22065,180841,-0.9161,-8.5421,-9.8859,-5.9522,-7.0170,-0.6452,Theta
22066,180843,-3.2070,-10.5542,-10.3297,-5.6740,-6.0705,-0.6607,Delta
22067,180852,-9.7285,-12.8741,-11.0408,-5.7467,-6.6606,-1.3440,Delta
22068,180852,-18.6885,-15.6654,-12.1460,-6.2183,-8.3690,-2.2404,Delta
22069,180855,-25.3105,-18.6853,-13.3280,-6.7330,-9.6273,-2.5373,Delta
22070,180859,-28.1211,-21.5967,-14.2246,-6.9578,-9.5439,-2.1038,Delta
22071,180863,-25.1523,-23.9377,-14.4036,-6.5508,-7.4556,-0.8959,Delta
22072,180868,-18.9590,-25.5029,-13.7719,-5.5279,-4.0720,0.4713,Delta
22073,180871,-13.5645,-26.4368,-12.6145,-4.2359,-0.8887,1.2827,Delta
22074,180875,-10.9648,-27.0315,-11.3217,-3.0526,1.0565,1.3353,Delta
22075,180878,-11.6445,-27.5884,-10.2276,-2.2417,1.4291,0.7896,Delta
22076,180891,-14.3086,-28.2722,-9.4679,-1.8482,0.6633,0.0582,Delta
22077,180891,-14.4570,-28.8644,-8.7568,-1.5346,0.2625,-0.1015,Delta
22078,180892,-7.0977,-28.7633,-7.4573,-0.7074,2.0423,0.9323,Delta
22079,180894,13.9453,-26.9289,-4.5813,1.4480,8.0032,3.7099,Delta
22080,180903,47.5508,-22.5231,0.4859,5.2837,18.0049,7.5647,Delta
22081,180903,84.8398,-15.5202,7.4132,10.2564,29.0981,10.7810,Beta
22082,180906,114.5195,-6.8185,14.9654,15.1143,37.0817,11.7270,Beta
22083,180910,129.1562,2.1712,21.5822,18.5250,38.8932,9.8834,Beta
22084,180913,129.4141,10.2393,26.1730,19.7900,34.4373,6.2182,Beta
22085,180919,118.8750,16.5952,28.2630,18.8544,25.4660,2.0146,Theta
22086,180922,104.4297,21.0930,28.1241,16.3142,15.0377,-1.3740,Theta
22087,180925,92.0938,24.0933,26.5062,13.0696,6.0372,-3.1701,Theta
22088,180929,82.8594,26.0015,24.0764,9.7796,-0.4324,-3.6572,Delta
22089,180944,77.9297,27.2797,21.4473,6.9422,-3.9940,-3.1643,Delta
22090,180944,75.5625,28.2007,18.9307,4.7079,-5.3632,-2.3248,Delta
22091,180944,73.1797,28.7994,16.5385,2.9430,-5.7724,-1.7201,Delta
22092,180945,70.5781,29.0911,14.2604,1.5290,-5.8430,-1.3921,Delta
22093,180949,66.7266,29.0060,11.9993,0.2981,-6.1159,-1.3960,Delta
22094,180955,61.8984,28.5041,9.7057,-0.8400,-6.6845,-1.5886,Delta
22095,180957,56.3672,27.5724,7.3666,-1.9234,-7.4700,-1.8435,Delta
22096,180961,51.3672,26.3001,5.0776,-2.8832,-8.0872,-1.9468,Delta
22097,180965,46.4141,24.7282,2.8681,-3.7202,-8.5497,-1.9834,Delta
22098,180982,42.2344,22.9525,0.8201,-4.3845,-8.6899,-1.8888,Delta
22099,180986,38.1094,21.0009,-1.0687,-4.9086,-8.6819,-1.7979,Delta
22100,180986,34.5000,18.9359,-2.7638,-5.2835,-8.4850,-1.6670,Delta
22101,180986,30.9219,16.7744,-4.2837,-5.5477,-8.2385,-1.5703,Delta
22102,180986,27.1250,14.5109,-5.6663,-5.7488,-8.0653,-1.5429,Delta
22103,180994,23.0781,12.1386,-6.9447,-5.9214,-8.0078,-1.5710,Delta
22104,180995,19.3594,9.6981,-8.0965,-6.0435,-7.9119,-1.5528,Delta
22105,181022,15.6406,7.1993,-9.1346,-6.1291,-7.8150,-1.5333,Theta
22106,181023,11.7344,4.6360,-10.0868,-6.2029,-7.7806,-1.5464,Theta
22107,181023,8.3437,2.0597,-10.9153,-6.2265,-7.6359,-1.4886,Theta
22108,181024,4.9687,-0.5239,-11.6365,-6.2171,-7.4669,-1.4369,Theta
22109,181024,1.8906,-3.0871,-12.2407,-6.1651,-7.2327,-1.3626,Theta
22110,181024,-1.1406,-5.6253,-12.7437,-6.0858,-6.9939,-1.3037,Theta
22111,181024,-4.4219,-8.1584,-13.1840,-6.0126,-6.8518,-1.3024,Theta
22112,181024,-7.4219,-10.6612,-13.5465,-5.9248,-6.6882,-1.2718,Theta
22113,181028,-10.6406,-13.1520,-13.8635,-5.8490,-6.5969,-1.2773,Theta
22114,181031,-13.3125,-15.5845,-14.0951,-5.7419,-6.3980,-1.2107,Delta
22115,181035,-16.4844,-18.0028,-14.3014,-5.6589,-6.3203,-1.2250,Delta
22116,181041,-19.3750,-20.3828,-14.4618,-5.5728,-6.2212,-1.2082,Delta
22117,181059,-21.9688,-22.7015,-14.5600,-5.4660,-6.0487,-1.1509,Delta
22118,181059,-24.5313,-24.9603,-14.6076,-5.3489,-5.8647,-1.1024,Delta
22119,181059,-27.3125,-27.1805,-14.6353,-5.2477,-5.7592,-1.1024,Delta
22120,181059,-30.0781,-29.3625,-14.6464,-5.1596,-5.6916,-1.1082,Delta
22121,181060,-32.5625,-31.4848,-14.6211,-5.0619,-5.5717,-1.0737,Delta
22122,181070,-34.7656,-33.5285,-14.5453,-4.9411,-5.3742,-1.0054,Delta
22123,181071,-36.9375,-35.4968,-14.4304,-4.8094,-5.1670,-0.9507,Delta
22124,181072,-39.3594,-37.4157,-14.3096,-4.6961,-5.0504,-0.9519,Delta
22125,181074,-41.5000,-39.2654,-14.1625,-4.5777,-4.9068,-0.9226,Delta
22126,181078,-43.8438,-41.0674,-14.0155,-4.4771,-4.8267,-0.9267,Delta
22127,181089,-45.8750,-42.7994,-13.8445,-4.3680,-4.6968,-0.8913,Delta
22128,181094,-48.1875,-44.4894,-13.6824,-4.2802,-4.6412,-0.9009,Delta
22129,181095,-49.7500,-46.0791,-13.4660,-4.1519,-4.4199,-0.8100,Delta
22130,181095,-51.7500,-47.6126,-13.2499,-4.0382,-4.2854,-0.7950,Delta
22131,181097,-53.6875,-49.0890,-13.0322,-3.9338,-4.1831,-0.7888,Delta
22132,181101,-55.1563,-50.4744,-12.7773,-3.8039,-3.9812,-0.7208,Delta
22133,181105,-57.0625,-51.8124,-12.5360,-3.6978,-3.8870,-0.7272,Delta
22134,181110,-59.2188,-53.1268,-12.3301,-3.6304,-3.9102,-0.7782,Delta
22135,181133,-60.3438,-54.3346,-12.0665,-3.5105,-3.6979,-0.6754,Delta
22136,181133,-62.1875,-55.5040,-11.8253,-3.4191,-3.6210,-0.6830,Delta
22137,181133,-63.5313,-56.5971,-11.5624,-3.3109,-3.4696,-0.6363,Delta
22138,181133,-65.0313,-57.6334,-11.3010,-3.2093,-3.3534,-0.6186,Delta
22139,181133,-66.3438,-58.6022,-11.0291,-3.1021,-3.2152,-0.5856,Delta
22140,181133,-68.0938,-59.5453,-10.7911,-3.0298,-3.2040,-0.6224,Delta
22141,181145,-69.3438,-60.4234,-10.5398,-2.9438,-3.1066,-0.5883,Delta
22142,181149,-70.5313,-61.2374,-10.2777,-2.8486,-2.9747,-0.5456,Delta
22143,181149,-71.7188,-61.9929,-10.0117,-2.7519,-2.8480,-0.5163,Delta
22144,181150,-72.6250,-62.6725,-9.7235,-2.6373,-2.6653,-0.4600,Delta
22145,181152,-74.2813,-63.3442,-9.4871,-2.5744,-2.6864,-0.5232,Delta
22146,181156,-75.3750,-63.9623,-9.2456,-2.5029,-2.6277,-0.5057,Delta
22147,181177,-76.0000,-64.4937,-8.9645,-2.3933,-2.4236,-0.4159,Delta
22148,181177,-77.0938,-64.9849,-8.6984,-2.3014,-2.3196,-0.4105,Delta
22149,181177,-78.1250,-65.4344,-8.4426,-2.2197,-2.2484,-0.4119,Delta
22150,181177,-78.6563,-65.8056,-8.1564,-2.1096,-2.0655,-0.3444,Delta
22151,181177,-78.4688,-66.0476,-7.7913,-1.9319,-1.6757,-0.1888,Delta
22152,181190,-69.4375,-65.4546,-6.6239,-1.0412,1.0885,1.1592,Delta
22153,181190,-43.8125,-62.7653,-3.4718,1.5203,8.7463,4.5479,Delta
22154,181191,-3.0625,-56.9722,2.3882,6.1502,21.1549,9.2086,Delta
22155,181191,37.4688,-48.4241,10.1491,11.8188,33.5504,12.4418,Delta
22156,181195,52.1563,-39.5204,17.0059,15.8796,37.4186,10.7312,Delta
22157,181200,24.4688,-33.7540,19.4829,15.5154,26.4587,2.9044,Delta
22158,181219,-49.0000,-34.5260,14.7757,8.9416,-0.5117,-9.5990,Delta
22159,181219,-155.2812,-43.8199,2.0140,-3.6554,-38.3360,-23.1294,Delta
22160,181219,-271.5625,-61.5471,-17.3822,-20.1346,-77.6634,-33.5630,Beta
22161,181219,-374.6875,-85.7359,-40.2818,-37.2297,-108.7990,-38.0703,Beta
22162,181219,-448.8750,-113.3299,-62.9565,-51.7007,-125.1755,-36.0330,Beta
22163,181222,-488.3437,-141.1186,-82.1426,-61.2397,-124.8746,-28.7975,Delta
22164,181236,-496.3125,-166.4885,-95.7401,-64.9055,-110.2854,-18.8202,Delta
22165,181236,-486.9062,-188.2509,-103.4754,-63.4746,-87.9172,-9.4109,Delta
22166,181237,-473.0312,-206.3948,-106.3362,-58.6458,-64.5592,-2.7097,Delta
22167,181240,-463.2187,-221.6082,-105.8628,-52.2689,-45.0341,0.6791,Delta
22168,181242,-458.1250,-234.5638,-103.3135,-45.5970,-30.7273,1.7059,Delta
22169,181252,-456.8125,-245.7904,-99.5811,-39.3386,-21.1897,1.4686,Delta
22170,181256,-455.1875,-255.4307,-95.0031,-33.5939,-14.5382,1.1509,Delta
22171,181256,-450.7187,-263.4083,-89.6305,-28.2063,-9.0440,1.3255,Delta
22172,181257,-441.7187,-269.5194,-83.3714,-22.9343,-3.4878,2.1510,Delta
22173,181262,-427.7812,-273.5508,-76.1378,-17.5933,2.6654,3.4859,Delta
22174,181281,-411.8750,-275.5553,-68.1321,-12.3017,8.7371,4.7184,Delta
22175,181281,-396.8437,-275.8137,-59.7589,-7.3484,13.7398,5.3883,Delta
22176,181282,-386.5937,-274.8970,-51.6567,-3.1946,16.4243,5.0703,Delta
22177,181282,-383.0937,-273.4781,-44.4636,-0.2379,16.1293,3.7611,Delta
22178,181282,-382.1562,-271.8194,-38.2850,1.6547,14.1292,2.3844,Delta
22179,181285,-380.3750,-269.8793,-32.8934,2.8748,12.0111,1.5880,Delta
22180,181289,-374.5312,-267.3591,-27.8335,3.9398,11.2133,1.7257,Delta
22181,181299,-364.0000,-263.9412,-22.7078,5.2218,12.2393,2.6208,Delta
22182,181299,-347.9062,-259.2710,-17.1470,7.0056,15.2592,4.1056,Delta
22183,181300,-327.2187,-253.1113,-10.9655,9.3685,19.8108,5.8150,Delta
22184,181305,-303.2187,-245.3555,-4.1437,12.2328,25.1849,7.4340,Delta
22185,181311,-279.0625,-236.1666,3.0544,15.2858,30.1794,8.5029,Delta
22186,181333,-256.3750,-225.8245,10.2884,18.2026,33.9838,8.9099,Delta
22187,181334,-236.6250,-214.7003,17.1795,20.6777,36.0766,8.6602,Delta
22188,181334,-220.2500,-203.1630,23.4142,22.5105,36.3827,7.9196,Delta
22189,181334,-209.5000,-191.7262,28.5793,23.4345,34.5146,6.5707,Delta
22190,181334,-204.2812,-180.8423,32.3926,23.3353,30.6479,4.8168,Delta
22191,181334,-200.5937,-170.5904,35.0057,22.4966,26.1750,3.3874,Delta
22192,181343,-191.9062,-160.5096,37.1049,21.6277,23.4106,3.1990,Delta
22193,181344,-176.2812,-150.0292,39.3746,21.3128,23.4685,4.2433,Delta
22194,181344,-156.7500,-138.8855,42.0644,21.6515,25.5646,5.6727,Delta
22195,181354,-142.1562,-127.5620,44.6038,21.9954,26.7957,5.9853,Delta
22196,181355,-137.6562,-116.9112,46.1332,21.5514,24.8695,4.6030,Delta
22197,181360,-143.1719,-107.6892,46.0359,19.8756,19.4089,2.0260,Delta
22198,181360,-152.8750,-100.0977,44.3735,17.2003,12.2996,-0.4415,Delta
22199,181363,-159.9531,-93.7614,41.7954,14.2367,6.2456,-1.6766,Delta
22200,181379,-159.7031,-87.9604,39.1996,11.7944,3.3223,-1.2656,Delta
22201,181379,-151.4531,-81.9948,37.3118,10.3969,4.0324,0.3856,Delta
22202,181379,-134.2187,-75.1581,36.7444,10.3930,8.3341,2.9214,Delta
22203,181379,-108.6406,-66.8708,37.8775,11.8833,15.5646,5.8904,Delta
22204,181382,-78.5156,-56.9242,40.6435,14.5699,24.0880,8.5412,Delta
